ulasan,label
"Pas urgent tapi tidak dapat memesan GoRide maupun GoCar, ternyata akun Gojek saya diblokir padahal saya tidak melanggar apapun. Coba ke layanan CS untuk solusi agar dibuka atau dapat digunakan kembali tapi tidak ada balasan, malah BOT chat ditutup. Kalau sudah diblokir apakah tidak dapat digunakan kembali dan harus uninstall aplikasi ? Padahal langganan aplikasi Gojek dari dulu.",1
"Beberapa kali melakukan pemesanan Gofood, dan selalu lama menunggu untuk mendapatkan driver. Padahal kondisi cuaca tidak hujan dan pemesanan sekitar jam set 6 sore. Dan ketika melakukan pembatalan, agak sulit karna hanya chat dengan sistem. Setelah mencoba kurang lebih 30 menit, berulangkali melakukan laporan baru diproses pembatalan. Padahal pesan dengan Gofood agar mempermudah, malah jadi menyusahkan. Waktu menunggu terbuang, belum lagi untuk melalukan pembatalan berulangkali membutuhkan waktu",1
"Pesen gojek tapi drivernya ndak ada konfirmasi sama sekali sampai 5 menit. Aku cancel, nyari lagi driver kurang lebih 7 menit ndak dapet dapet, aku cancel lagi malah tarifnya naik. Dapet lagi alasan ban bocor dan customer harus cancel lagi dan TARIF NAIK LAGI 10RB jadi total kenaikan 20RB. Tolong ya dibenahi, dikasih opsi alasan yang tidak merugikan customer, sudah menunggu lama-lama malah harga naiknya ngawur. Iya kalau lokasi deket, lokasi jauh, harga mahal malah naik.",2
"Udah ke 3 kalinya saya order malaj double, ujungnya saya kasihan kl cancel dan 22nya jalan. Segera perbaiki. Jika terjadi ke 4 kalinya saya gak akan gunakan gojek dan gopay lagi. Saya alihkan seluruhnnya ke aplikasi lain",1
"makin lama makin gak jelas ini apk. pesen makanan di cancel terus padahal saya sering ngasih tip buat driver nya. udah laper, nunggu bisa sampe sejam lebih itu pun bisa di cancel tiba-tiba, bikin emosi aja.",1
"aplikasi pelayanan, tetapi tidak ada No Pengaduan atau customer servicenya. ini contoh salah satu jenis usaha pelayanan yang tidak mengutamakan pelanggan. Menurut saya "" GOJEK TIDAK SANGAT PROFESIONAL DAN TIDAK BAGUS DALAM HAL PELAYANAN..!!!!!!!!!!!! "".",1
"Isi pulsa tidak masuk sama sekali, biasanya kalau tidak masuk saldo langsung kembali, tapi ini sama sekali tidak kembali, menulis keluhan alasannya providernya, indosat sama Telkomsel isi dua2nya gak masuk, yang bermasalah itu aplikasi nya apa providernya, saya beli di grab pulsanya masuk!!!!!!!! Sudah jelas kan aplikasi gojeknya yang bermasalah!!!!!!",1
"Seharus nya, antara driver, pembeli dan resto selalu terhubung.. jika ada kendala, lokasi resto yg tdk diketahui, driver bisa konfirmasi ke resto . Jangan hanya sepihak komunikasi nya . Mohon ditingkatkan lagi aplikasi nya",1
"Aplikasi aneh, tadi aku mesen pizza udah sampai tapi tiba"" Dibuatin orderan lagi padahal orderan ku udah sampai, jadinya bayar double. Tolong perbaiki aplikasinya, saya bukan masalah sama uangnya tapi kasian drivernya jadinya repot.",1
"bagus banget, kalo lagi mager keluar bisa pesen gojek aja",5
aplikasi bosok driver sombong sombong kirim barang sesua berat max 20kg malah gak mau.... kalau gitu ga usah ada tarif tarif promo lah....didik yang bener drivernya,1
"buset dah, orderan susah banget, ini saya narik setiap hari, apa lagi yang jarang"" mungkin bakalan gak di kasih sama sekali... Tolong pihak aplikasi, untuk di cek aplikasinya, kasian kan kalo yang sudah berkeluarga, yang bergantung sama aplikasi ini, pasti banyak driver yang kecewa...",1
"pelayanan nya jelek, driver terkesan pilih pilih customer,kalo bisa tolong fitur rating user bisa di lihat,jangan hanya untuk driver doang, pesan dari lama enggak ada yg Nerima,sedangkan teman teman saya yang baru order langsung di ambil,kecewa kecewa",1
gampang dan mudah utk pesenan makanan yg disukai mantap,5
"Tolong perbaiki terkait gimana cara dapet drivernya, kenapa susah banget dapet driver go ride ataupun gofood. saya sudah berapa kali pesan goride itupun lama banget, dibatalkan terus sama drivernya. Saya juga pernah pesan gofood, tapi karena gak dapet-dapet drivernya jadinya terbatal otomatis, padahal sudah dimasak sama restorannya. saya harap perbaikannya dari gojek. terima kasih.",3
sangat terbantu tepat waktu dan driver nya sangat ramah,5
"Kecewa sekali sekarang pake gojek krna memilih jarak tempuh, padahal walaupun pake voucher juga kita paham buat ngasih tips dan tetep ksih bintang 5, coba lah perbaiki lagi sistem ya buat yg ngojek2 nih ya kalian tuh jangan pilih2 pelangan jgn pilih2 jarak, kalo emg udh ga mau ngojek mnding apk ya dimatiin, ksian kdg buat yg ga pnya mtor dan cuma ngandelin ojek online tp bgni fasilitas ya, kalian udh baik menawarkan helm dll, ga smua juga mau pake helm krna alasan tertentu, jgn gtu lah",1
"tidak disarankan lu mesen mending klo pesanannya batal, ini udah engga bisa di batalin nunggunya super lama akhirnya beli aja sendiri alasannya lagi nyari driver tak tanya langsung ke resto nya ""EMANG KALO GOJEK MAH APLIKASI NYA SUKA EROR TADI ADA 2 ORANG JUGA SAMA""...WHATT udah menyampaikan keluhan ke cs tau tau nya yg bales BOT Komputer dah pokoknya tidak rekomended sama sekali",1
puas dan simpel jadi tinggal tunggu dirumah harga juga terjangkau,5
"Maaf gojek ko semakin update bukan bagus buat tambah enteng pas dibuka,malah makin berat terkadang bs bulak balik dan menunggu hingga 5 mnt-+.banyak BUG nya dlm aplikasi gojek ini,tlng oakai scrip yg bagusan dong agar aplikasi nya enteng,,banyak ko script yg simple yg buat aplikasi enteng.IT nya perku dilatih sama bekas IT pak NADIM ex GOJEK",5
"Psn makanan sllu telat pdhl pke express, trs uang express nya ga di kembalikan lgi? Pdhl telat nya lama bgt, prcma pke express, mau cancel juga gabisa, hrus nunggu lama lagi, mohon diperbaiki lgi utk pembatalan pesanan krn ud nunggu sejam lebih gbs di batalin juga Ditulisnya dalam smpai *misalnya* 30 menit,tp stlh 20 mnt buka apk nya lgi malah ga berubah ttp 30 mnt",1
"kenapa sih aneh banget, awalnya saya mau beli makanan terus dapat promo pengguna baru, tapi belum sempat pesan promonya hilang gitu aja. Yang jelas dong, mana saya sudah isi saldo gopay lagi, mau di ambil lagi harus gopay plus males bgt.",1
tolong dong fitur ganti metode pembayaran ketika sudah di ordee di adakan lagi,1
aplikasi memudahkan semuanya driverpun cepat sampai dan bnyak diskon juga,5
"Jeleknya terlalu banyak biaya admin nya sehingga ongkirnya sudah mahal malah makin jd sangat mahal,tidak ada diskon promo. Sangat di sayangkn ,padahal saya suka sering pakai apps ini gojek. Udah tunggu 1 jam ampe restoran nya TUTUP ,bangkek tenan. Sekarang nunggu lg 1 jam ,sialan.",1
Mempermudah kita yang sangat butuh transportasi dengan cepat.Gak perlu ribet tinggal klik..Gojekpun datang..Terima kasih sangat membantu.,5
"sangat membantu dan sangat penting di era yg super cepat ini, dengan gojek semua pasti bisa wkwkwk",5
Ga pernah telat bayar gopaylater udah sering kena review trs diblokir tapi ga selama sekarang udah 1 bulan di hold ga bisa dipakai buat transaksi gojek/tokopedia suruh cek secara berkala yg jawab komputer dulu masih bisa email skrng via aplikasi yg ga ada solusinya..payah..,1
"Kenapa ya sekarang gojek makin aneh, dapet driver yang jauh, jadinya ngaret karena nunggu driver nyampe. Belom lagi drivernya suka pake rute yang aneh dan malah lebih jauh, saya tanya katanya ngikutin aplikasi. Tolong perbaiki saran rute driver di map, biar pake rute terdekat, perbaiki juga masalah pengambilan driver, padahal dulu kalo pake gojek biasanya dapet driver yang dekat. Tolong jangan buang2 waktu pengguna",2
Entah ada masalah apa kenapa tiba-tiba gopay later ku d blokir padahal saya sudah 5 thn memakai pay later .. Pembayaran selalu tepat waktu... Terima kasih yg go jek telah membantu saya selama ini semoga kedepannya gojek makin sukses,2
"Kesel banget, gopay plus tiba² dibalikin regular, upgrade gopay plus ditolak mulu udah puluhan kali, padahal udah sesuai kententuan, KTP cuman dipakai di akun ini, verifikasi wajah udah sama, sama KTP, jadi gabisa tranfer sana sini, udah email cs ga dibales, gimana ini? edit: udah email cs nya ga pernah dibales tolongg :) btw udah baca ngatasi nya lewat bantuan dan ga membantu",1
"Tolong kalau hari libur maps buat drivernya di update, soalnya di UI kalau hari libur semua gerbang tutup. Cuma bisa lewat dekat tugu buku. Kasian driver nya mutar jauh banget🙏🏻",5
"Voucher hilang dalam sekejap setelah mengisi saldo gopay, yang tadinya saya hanya membayar 31k menjadi 56k, gaada kejelasannya sama sekali, untung belum di pesan jika sudah ya rugi.",1
"Dear gojek, saya merasa tidak pernah melakukan penyalahgunaan promosi dsb. Akan tetapi akun saya tiba-tiba kena blokir. Saya minta penjelasan detail rincinya, tapi kalian nggak bisa beri penjelasan dimana letak penyalahgunaannya. Bahkan tidak ada detail berapa lama akun saya akan kena blokir. Pelayanan yg buruk sekali.",1
"Tolong untuk apk ini, saya gaada pinjaman apa² dan daftar gopay pinjam saja di tolak, tiba² ada penagihan dengan kata² kasar sedangkan jelas² daftar saya di tolak dan tidak ada uang masuk sepeserpun kepada saya. Dan hapus data saya, jika ada yg menggunakan data saya dengan tidak baik, itu bukan saya dan saya tidak bertanggung jawab atas itu. Dan saya belum pernah sama sekali memakai apk gojek ini, hanya baruu daftar saja Dengan ini saya menghapus apk ini",1
Kenapa si gojek saya sudah bayar tepat waktu gopayletternya tapi kenapa di blokir dan saya sudah sesuai pemakaian kemampuan saya sebulan hanya 200-400rb padahal limit saya 13jt saya sudah bayar tepat waktu terus malah sebelum jatuh tempo saya bayar,1
"mudah diakses, pelayanan cepat, drivernya sopan",5
"Biasanya sering dan enjoy pake gojek,ganti hp terus mau masuk akun tapi lupa goto pin caranya ribet bener,harus pake foto dll,maaf tapi kurang praktis gitu🙏 saya jadi bingung gmna cara buat ngeganti goto pin buat bisa masuk akun",1
"makin lama makin muahaalll bangetttt ongkirnya lebih gede daripada makanan, ada promo tapi ada juga biaya penanganan biaya aplikasi biaya parkir ga sekalian biaya hidup, jadi promonya pasti cuma kepotong dikitt bahkan kadang ga nyampe 10rb karena kepotong duluan sama biaya biaya ga masuk akal",1
"Hari minggu beli food. Pihak resto mengcancel orderan karna orderan tidak ada (kosong). Sudh 2 resto d cancel. Total 170rb an. Pembayaran pakai Debet. Sampai saat ini, duit belum Kembali. Aturan paling lambat 14 hari penhembalian. Apakah Gojek kehabisan Modal??",1
"Tolong perbaiki sistemnya,, 1 driver bisa dapat 2 orderan jadi sampai ke pelanggan lama sudah gitu driver bisa tidak teliti malah keliru sampaikan orderan ke pelanggan. Alhasil pelanggan malah ngamuk nya ke resto kami. Mohon benar² di perbaiki pihak gojek.",2
"Tolong di Nilai juga para driver, jangan hanya minta penilaian dan tips aja. Ketika kami lagi butuh untuk antar ke kantor ke sekolah atau pas jam pulang, banyak sekali driver ini menolak. Pdhl lokasinya deket dari titik jemput. Tiba² cancel dan tiba² balas chat nya bilang ""Malas, Jauh"", bilang iya tapi gak gerak². Sebenernya kita kasihan sama mereka dan kita gak liat itu nominal, tapi driver2 yg kayak gitu yg suka nolak orderan atau terima tapi gak gerak², seolah² gak butuh rejeki...saya sumpahi",1
"Notifikasi paling menjengkelkan dari hp saya ""Yah, semua driver lagi sibuk..Ayoo jangan nyerah. Yuk cari driver lagi"" Sistem gofood sangat merugikan, pesan makanan express sudah 1 jam tiba"" batal otomatis karena tidak dapat menemukan driver. Aplikasi gojek main-main dengan orang lapar bintang 1 pun gak layak.",1
"Sejauh pemakaian selama ini, saya hampir tidak pernah mendapatkan pengalaman buruk kecuali 1-2 kasus driver beralasan kejauhan dan minta saya cancel, mohon pertahankan kepuasan, tetap kasih promo bagi konsumen tanpa merugikan mitra..",5
"Tolonglah utk yg bikin aplikasi itu gofood klo emg gak dapet2 driver kasilah customer batalin lebih awal biar bisa ganti aplikasi yg lain, jangan ngibul bilang makanan udh disiapin terus gak bisa dibatalin, yg taunya pas nelp resto bilangnya makanan blm dibikin krn blm dapet driver. Update: Halah jawaban gak guna, udh dicoba yg ada cuma artikel tok. Udah lah ambil motor cuz langsung ke warung...",1
"Saran aja agar menyediakan fitur keranjang di gofood, susah kalau setiap mau bandingin harga toko satu dengan yang lain tapi harus bolak balik buka toko dan makannya harus dicari ulang.",3
"Drivernya gk ada yg mau ngambil jarak tempuh yg dekat hanya karna bayaranya kecil, udah sering kali pesan driver gocar maupun gojek, satupun gk ada yg ready, bahkan udah pake prioritas pun sama aja, padahal sering kasi tip cash",1
"Gopaylater saya tiba2 di beku kan sudah ada 1 bulan lebih, padahal saya tidak telat bayar, telpon call center alasan nya karna ada pemakaian/transaksi yg tidak wajar dan di suruh menunggu sampai selesai ditinjau tp sampai hari ini gopaylater masih belum bisa di gunakan. semenjak di beku kan saya tetap pakai aplikasi dengan tunai atau gopay setiap hari. Jd menurut saya aneh dengan alasan pemakaian/transaksi yg tidak wajar sehingga di beku kan.",3
"kalau pagi lagi buru buru driver jemput nya lama bgt, bikin telat",1
"Maaf, tapi untuk go food di sini sangat"" Buruk. Saya sudah 3 kali pesan makanan di resto berbeda selalu dibatalkan karena driver dan tiap pemesanan menghabiskan sekitar 1 jam. Bayangin seberapa lama nunggu makanan, saya sedang sakit dan ngekos sendiri mau mempermudah malah dipersulit. Kedepannya untuk jaga"" kalau emng gk bisa hrusnya ada fitur pembatalan. TAPI alangkah baiknya pesanan bisa segera di selesaikan tanpa pembatalan..",1
"Sangat tidak membantu saat hujan pasti tidak dapat driver, pasti aplikasi di Off oleh driver, dan go mart selalu di batalkan oleh driver, mohon agar driver yg batalkan pesanan / yg pilih pilih pesanan di black list saja.",1
"Mohon pencerahan atu solusi atu ada yg bisa bantu, sya isi saldo gopay 1jtaan tapi saya lupa klu nomor tersebut sudah tak terpakai atu sudah di blokir sama email hp nya, gmn caranya saldo saya bisa diambil kembali ya, apakah ada yg pernah kejadian seperti ini kayak saya, mohon bantuan nya pada pihak terkait gojek, harusnya kan saldo ada walau nomor sudah mati🙏🙏",1
"Sangat mengecewakan, saya isi pulsa dari jam 7 pagi kemerin lewat gopay sampai pagi ini tidak masuk pulsa tersebut & tidak ada pengembalian sama sekali. Saya sudah laporkan kejadian kemarin tapi hanya slogan saja sampai saat ini pulsa yang saya pesan belum masuk & pengembalian pun tidak ada.",5
Sekarang kok ongkir mahal banget iya jarang ada promo...,3
"Aplikasi tidak bisa dipakai, mau order gojek & krl selalu notif internet mati atau aktifkan sinyal gps. Reset data ga bisa login lagi notif terkendala teknis.",1
"Bintang 1 spy gojek/gofood lebih selektif pilih driver. Saya ga terima order makanan saya tp pesananan diselesaikan, cs hanya mengarahkan saya utk hub driver tanpa solusi apapun. Walaupun akhirnya dana saya direfund tp kapok bgt, apps lain ga pernah loh kejadian begini.",1
"masak pesan makan buat sahur, dari jam 3, sdh di tunggu lama² mlah di batali, coba cek lagi lah, orng mau sahur, pas mau imsak di cancel,",1
"Gomart pake voucher diskon ongkir dg min pembelian, eh produknya ada yg kosong. Memang sih jumlah bayarnya dkurang produk yg gdaa tp jd ga dpt diskon ongkirnya kan lumayan mahal. Lebih baik bnr2 free pake alfagift dpt point yg bisa dtukar jga, ini dah ongkirnya lebih dr hrg produk flash sale, jadi mls pesen gomart produk yg kosong di store ya mnaa tau yg mnaa? ntr dkurang hrgnya jd ga dpt diskon ongkir lagi",3
GO-JEK nya amannn Tapi kalau musim hujan kayak gini cari gocar susah banget ga mungkin juga kan kehujanan toh pakai mobil.. Kalo GO-FOOD sekarang ga kayak dulu... pesan makanan di daerah yang tidak jauh dari alamat tujuan ongkirnya mahal banget _- Biaya layanannya juga banyak_-,3
kenapa ini aplikasi semakin gk ok pesan makanan dari resto gk respon cepat. tahu tahu orderan bs double tlong donk gimana itu. mau cancel aja gk bisa jd drivernya malah gk bs cancel tolong donk lebih di perhatikan hal trable trable hal pesanan.,5
"Hapus lah itu sistem multi instant. Kami pesan barang kirim instant, tpi kok driver nya malah disuruh bawa 2 barang dari 2 pesanan berbeda. Namanya intant itu y cukup 1 barang, klo lebih dari 1 barang udh ada yg namanya sameday. Kasihan driver nya, intant tpi disuruh bawa 2 barang. Ongkos yg diterima driver tidal sesuai yg dibayar pemesan.",1
"Pengen kasih bintang 1 kalau ada driver yang masih menuju lokasi jemput, tapi di aplikasi sudah bersama penumpang. Ga di briefing dulu gitu para driver nya?",5
